date,swe_mm
2018-09-01,10.0
2018-09-02,10.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,30.0
2019-05-17,30.0
2019-05-18,30.0
2019-05-19,30.0
2019-05-20,30.0
2019-05-21,30.0
2019-05-22,30.0
2019-05-23,30.0
2019-05-24,30.0
2019-05-25,30.0
2019-05-26,30.0
2019-05-27,30.0
2019-05-28,30.0
2019-05-29,30.0
2019-05-30,37.0
2019-05-31,40.0
2019-06-01,40.0
2019-06-02,40.0
2019-06-03,40.0
2019-06-04,30.0
2019-06-05,40.0
2019-06-06,30.0
2019-06-07,30.0
2019-06-08,30.0
2019-06-09,50.0
2019-06-10,50.0
2019-06-11,50.0
2019-06-12,50.0
2019-06-13,60.0
2019-06-14,60.0
2019-06-15,60.0
2019-06-16,60.0
2019-06-17,60.0
2019-06-18,57.0
2019-06-19,43.0
2019-06-20,37.0
2019-06-21,33.0
2019-06-22,33.0
2019-06-23,30.0
2019-06-24,27.0
2019-06-25,20.0
2019-06-26,27.0
2019-06-27,30.0
2019-06-28,30.0
2019-06-29,30.0
2019-06-30,33.0
2019-07-01,47.0
2019-07-02,50.0
2019-07-03,47.0
2019-07-04,50.0
2019-07-05,50.0
2019-07-06,50.0
2019-07-07,50.0
2019-07-08,50.0
2019-07-09,50.0
2019-07-10,50.0
2019-07-11,50.0
2019-07-12,50.0
2019-07-13,50.0
2019-07-14,50.0
2019-07-15,40.0
2019-07-16,50.0
2019-07-17,57.0
2019-07-18,60.0
2019-07-19,87.0
2019-07-20,107.0
2019-07-21,110.0
2019-07-22,110.0
2019-07-23,110.0
2019-07-24,110.0
2019-07-25,110.0
2019-07-26,107.0
2019-07-27,103.0
2019-07-28,103.0
2019-07-29,110.0
2019-07-30,113.0
2019-07-31,113.0
2019-08-01,120.0
2019-08-02,120.0
2019-08-03,120.0
2019-08-04,117.0
2019-08-05,120.0
2019-08-06,120.0
2019-08-07,120.0
2019-08-08,120.0
2019-08-09,120.0
2019-08-10,120.0
2019-08-11,120.0
2019-08-12,120.0
2019-08-13,117.0
2019-08-14,120.0
2019-08-15,113.0
2019-08-16,113.0
2019-08-17,113.0
2019-08-18,110.0
2019-08-19,117.0
2019-08-20,120.0
2019-08-21,127.0
2019-08-22,130.0
2019-08-23,130.0
2019-08-24,130.0
2019-08-25,117.0
2019-08-26,110.0
2019-08-27,113.0
2019-08-28,130.0
2019-08-29,137.0
2019-08-30,130.0
2019-08-31,123.0
2019-09-01,113.0
2019-09-02,97.0
2019-09-03,87.0
2019-09-04,80.0
2019-09-05,90.0
2019-09-06,93.0
2019-09-07,90.0
2019-09-08,90.0
2019-09-09,80.0
2019-09-10,77.0
2019-09-11,60.0
2019-09-12,60.0
2019-09-13,70.0
2019-09-14,70.0
2019-09-15,60.0
2019-09-16,60.0
2019-09-17,40.0
2019-09-18,40.0
2019-09-19,30.0
2019-09-20,30.0
2019-09-21,20.0
2019-09-22,10.0
2019-09-23,10.0
2019-09-24,10.0
2019-09-25,10.0
2019-09-26,10.0
2019-09-27,10.0
2019-09-28,10.0
2019-09-29,10.0
2019-09-30,10.0
2019-10-01,3.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,4.95
2020-05-08,4.95
2020-05-09,4.95
2020-05-10,4.95
2020-05-11,4.95
2020-05-12,4.95
2020-05-13,4.95
2020-05-14,4.95
2020-05-15,14.84
2020-05-16,14.84
2020-05-17,4.95
2020-05-18,14.84
2020-05-19,4.95
2020-05-20,4.95
2020-05-21,4.95
2020-05-22,0.0
2020-05-23,14.84
2020-05-24,9.89
2020-05-25,12.86
2020-05-26,12.86
2020-05-27,7.92
2020-05-28,4.95
2020-05-29,12.86
2020-05-30,14.84
2020-05-31,14.84
2020-06-01,14.84
2020-06-02,12.86
2020-06-03,4.95
2020-06-04,4.95
2020-06-05,12.86
2020-06-06,12.86
2020-06-07,4.95
2020-06-08,7.92
2020-06-09,9.89
2020-06-10,14.84
2020-06-11,17.81
2020-06-12,14.84
2020-06-13,14.84
2020-06-14,14.84
2020-06-15,7.92
2020-06-16,7.92
2020-06-17,7.92
2020-06-18,12.86
2020-06-19,19.79
2020-06-20,24.74
2020-06-21,24.74
2020-06-22,24.74
2020-06-23,24.74
2020-06-24,24.74
2020-06-25,28.69
2020-06-26,33.64
2020-06-27,29.68
2020-06-28,31.66
2020-06-29,42.55
2020-06-30,44.53
2020-07-01,47.49
2020-07-02,54.42
2020-07-03,54.42
2020-07-04,57.39
2020-07-05,64.32
2020-07-06,64.32
2020-07-07,64.32
2020-07-08,64.32
2020-07-09,77.18
2020-07-10,84.11
2020-07-11,101.92
2020-07-12,106.86
2020-07-13,103.89
2020-07-14,103.89
2020-07-15,103.89
2020-07-16,103.89
2020-07-17,108.84
2020-07-18,113.79
2020-07-19,113.79
2020-07-20,113.79
2020-07-21,116.76
2020-07-22,123.68
2020-07-23,121.71
2020-07-24,123.68
2020-07-25,131.6
2020-07-26,133.58
2020-07-27,133.58
2020-07-28,133.58
2020-07-29,133.58
2020-07-30,128.63
2020-07-31,123.68
2020-08-01,123.68
2020-08-02,131.6
2020-08-03,133.58
2020-08-04,133.58
2020-08-05,133.58
2020-08-06,133.58
2020-08-07,133.58
2020-08-08,141.49
2020-08-09,136.55
2020-08-10,136.55
2020-08-11,136.55
2020-08-12,133.58
