date,swe_mm
2024-07-22,28.0
2024-07-23,24.0
2024-07-24,23.0
2024-07-25,21.0
2024-07-26,20.0
2024-07-27,19.0
2024-07-28,11.0
2024-07-29,16.0
2024-07-30,20.0
2024-07-31,26.0
2024-08-01,30.0
2024-08-02,29.0
2024-08-03,21.0
2024-08-04,17.0
2024-08-05,16.0
2024-08-06,20.0
2024-08-07,20.0
2024-08-08,20.0
2024-08-09,20.0
2024-08-10,20.0
2024-08-11,19.0
2024-08-12,19.0
2024-08-13,19.0
2024-08-14,14.0
2024-08-15,11.0
2024-08-16,10.0
2024-08-17,10.0
2024-08-18,6.0
2024-08-19,7.0
2024-08-20,10.0
2024-08-21,13.0
2024-08-22,9.0
2024-08-23,10.0
2024-08-24,14.0
2024-08-25,19.0
2024-08-26,14.0
2024-08-27,11.0
2024-08-28,14.0
2024-08-29,14.0
2024-08-30,18.0
2024-08-31,21.0
2024-09-01,19.0
2024-09-02,16.0
2024-09-03,18.0
2024-09-04,19.0
2024-09-05,19.0
2024-09-06,21.0
2024-09-07,20.0
2024-09-08,18.0
2024-09-09,13.0
2024-09-10,13.0
2024-09-11,16.0
2024-09-12,18.0
2024-09-13,13.0
2024-09-14,16.0
2024-09-15,19.0
2024-09-16,21.0
2024-09-17,20.0
2024-09-18,20.0
2024-09-19,18.0
2024-09-20,16.0
2024-09-21,20.0
2024-09-22,19.0
2024-09-23,19.0
2024-09-24,16.0
2024-09-25,13.0
2024-09-26,16.0
2024-09-27,26.0
2024-09-28,21.0
2024-09-29,21.0
2024-09-30,18.0
2024-10-01,14.0
2024-10-02,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
