date,swe_mm
1990-10-06,321.0
1990-10-07,312.0
1990-10-08,323.0
1990-10-09,313.0
1990-10-10,291.0
1990-10-11,309.0
1990-10-12,312.0
1990-10-13,300.0
1990-10-14,289.0
1990-10-15,276.0
1990-10-16,257.0
1990-10-17,238.0
1990-10-18,214.0
1990-10-19,187.0
1990-10-20,150.0
1990-10-21,123.0
1990-10-22,73.0
1990-10-23,29.0
1990-10-24,0.0
1990-10-25,0.0
1990-10-26,0.0
1990-10-27,0.0
1990-10-28,0.0
1990-10-29,0.0
1990-10-30,0.0
1990-10-31,0.0
1991-05-01,0.0
1991-05-02,0.0
1991-05-03,0.0
1991-05-04,0.0
1991-05-05,0.0
1991-05-06,0.0
1991-05-07,0.0
1991-05-08,0.0
1991-05-09,0.0
1991-05-10,0.0
1991-05-11,2.0
1991-05-12,1.0
1991-05-13,1.0
1991-05-14,1.0
1991-05-15,1.0
1991-05-16,2.0
1991-05-17,11.0
1991-05-18,1.0
1991-05-19,1.0
1991-05-20,39.0
1991-05-21,37.0
1991-05-22,30.0
1991-05-23,21.0
1991-05-24,13.0
1991-05-25,31.0
1991-05-26,54.0
1991-05-27,78.0
1991-05-28,78.0
1991-05-29,72.0
1991-05-30,3.0
1991-05-31,3.0
1991-06-01,0.0
1991-06-02,0.0
1991-06-03,6.0
1991-06-04,34.0
1991-06-05,39.0
1991-06-06,46.0
1991-06-07,46.0
1991-06-08,46.0
1991-06-09,47.0
1991-06-10,47.0
1991-06-11,194.0
1991-06-12,46.0
1991-06-13,42.0
1991-06-14,45.0
1991-06-15,41.0
1991-06-16,45.0
1991-06-17,51.0
1991-06-18,53.0
1991-06-19,96.0
1991-06-20,177.0
1991-06-21,182.0
1991-06-22,195.0
1991-06-23,191.0
1991-06-24,195.0
1991-06-25,195.0
1991-06-26,225.0
1991-06-27,231.0
1991-06-28,231.0
1991-06-29,230.0
1991-06-30,230.0
1991-07-01,229.0
1991-07-02,229.0
1991-07-03,229.0
1991-07-04,229.0
1991-07-05,230.0
1991-07-06,229.0
1991-07-07,235.0
1991-07-08,288.0
1991-07-09,371.0
1991-07-10,347.0
1991-07-11,339.0
1991-07-12,332.0
1991-07-13,334.0
1991-07-14,337.0
1991-07-15,336.0
1991-07-16,337.0
1991-07-17,335.0
1991-07-18,333.0
1991-07-19,399.0
1991-07-20,399.0
1991-07-21,398.0
1991-07-22,400.0
1991-07-23,406.0
1991-07-24,468.0
1991-07-25,467.0
1991-07-26,466.0
1991-07-27,465.0
1991-07-28,465.0
1991-07-29,476.0
1991-07-30,506.0
1991-07-31,515.0
1991-08-01,515.0
1991-08-02,515.0
1991-08-03,511.0
1991-08-04,507.0
1991-08-05,506.0
1991-08-06,507.0
1991-08-07,511.0
1991-08-08,529.0
1991-08-09,529.0
1991-08-10,529.0
1991-08-11,529.0
1991-08-12,529.0
1991-08-13,531.0
1991-08-14,532.0
1991-08-15,528.0
1991-08-16,528.0
1991-08-17,536.0
1991-08-18,527.0
1991-08-19,523.0
1991-08-20,517.0
1991-08-21,508.0
1991-08-22,500.0
1991-08-23,588.0
1991-08-29,477.0
1991-08-30,478.0
1991-08-31,472.0
1991-09-01,468.0
1991-09-02,476.0
1991-09-03,470.0
1991-09-04,477.0
1991-09-05,477.0
1991-09-06,471.0
1991-09-07,463.0
1991-09-08,456.0
1991-09-09,444.0
1991-09-10,438.0
1991-09-11,436.0
1991-09-12,416.0
1991-09-13,434.0
1991-09-14,417.0
1991-09-15,403.0
1991-09-16,471.0
1991-09-17,521.0
1991-09-18,523.0
1991-09-19,521.0
1991-09-20,525.0
1991-09-21,616.0
1991-09-22,513.0
1991-09-23,510.0
1991-09-24,505.0
1991-09-25,499.0
1991-09-26,492.0
1991-09-27,485.0
1991-09-28,473.0
1991-09-29,464.0
1991-09-30,455.0
1991-10-01,453.0
1991-10-02,446.0
1991-10-03,445.0
1991-10-04,431.0
1991-10-05,418.0
1991-10-06,405.0
1991-10-07,391.0
1991-10-08,379.0
1991-10-09,372.0
1991-10-10,357.0
1991-10-11,347.0
1991-10-12,339.0
1991-10-13,336.0
1991-10-14,344.0
1991-10-15,363.0
1991-10-16,363.0
1991-10-17,360.0
1991-10-18,366.0
1991-10-19,349.0
1991-10-20,335.0
1991-10-21,314.0
1991-10-22,292.0
1991-10-23,261.0
1991-10-25,212.0
1991-10-26,193.0
1991-10-27,176.0
1991-10-28,161.0
1991-10-29,113.0
1991-10-30,76.0
1991-10-31,43.0
1991-11-01,21.0
1991-11-02,0.0
1991-11-03,0.0
1991-11-04,0.0
1991-11-05,0.0
1992-05-01,22.0
1992-05-02,21.0
1992-05-03,21.0
1992-05-04,21.0
1992-05-05,19.0
1992-05-06,199.0
1992-05-07,208.0
1992-05-08,215.0
1992-05-09,223.0
1992-05-10,227.0
1992-05-11,251.0
1992-05-12,251.0
1992-05-13,252.0
1992-05-14,251.0
1992-05-15,255.0
1992-05-16,253.0
1992-05-17,252.0
1992-05-18,250.0
1992-05-19,245.0
1992-05-20,250.0
1992-05-21,255.0
1992-05-22,282.0
1992-05-23,282.0
1992-05-24,305.0
1992-05-25,339.0
1992-05-26,449.0
1992-05-27,473.0
1992-05-28,473.0
1992-05-29,470.0
1992-05-30,475.0
1992-05-31,479.0
1992-06-01,487.0
1992-06-02,476.0
1992-06-03,466.0
1992-06-04,441.0
1992-06-05,423.0
1992-06-06,380.0
1992-06-07,300.0
1992-06-08,255.0
1992-06-09,210.0
1992-06-10,197.0
1992-06-11,289.0
1992-06-12,261.0
1992-06-13,289.0
1992-06-14,326.0
1992-06-15,335.0
1992-06-16,337.0
1992-06-17,338.0
1992-06-18,340.0
1992-06-19,348.0
1992-06-20,357.0
1992-06-21,368.0
1992-06-22,389.0
1992-06-23,403.0
1992-06-24,428.0
1992-06-25,479.0
1992-06-26,499.0
1992-06-27,529.0
1992-06-28,547.0
1992-06-29,567.0
1992-06-30,576.0
1992-07-01,592.0
1992-07-02,623.0
1992-07-03,648.0
1992-07-04,665.0
1992-07-05,669.0
1992-07-06,671.0
1992-07-07,672.0
1992-07-08,677.0
1992-07-09,687.0
1992-07-10,696.0
1992-07-11,704.0
1992-07-12,717.0
1992-07-13,726.0
1992-07-14,731.0
1992-07-15,734.0
1992-07-16,738.0
1992-07-17,745.0
1992-07-18,752.0
1992-07-19,764.0
1992-07-20,771.0
1992-07-21,776.0
1992-07-22,779.0
1992-07-23,779.0
1992-07-24,779.0
1992-07-25,782.0
1992-07-26,782.0
1992-07-27,783.0
1992-07-28,786.0
1992-07-29,787.0
1992-07-30,789.0
1992-07-31,792.0
1992-08-01,792.0
1992-08-02,793.0
1992-08-03,793.0
1992-08-04,793.0
1992-08-05,805.0
1992-08-06,816.0
1992-08-07,817.0
1992-08-08,818.0
1992-08-09,818.0
1992-08-10,823.0
1992-08-11,823.0
1992-08-12,823.0
1992-08-13,824.0
1992-08-14,825.0
1992-08-15,832.0
1992-08-16,836.0
1992-08-17,839.0
1992-08-18,840.0
1992-08-19,842.0
1992-08-20,843.0
1992-08-21,843.0
1992-08-22,849.0
1992-08-23,853.0
1992-08-24,859.0
1992-08-25,862.0
1992-08-26,862.0
1992-08-27,861.0
1992-08-28,864.0
1992-08-29,872.0
1992-08-30,879.0
1992-08-31,883.0
1992-09-01,885.0
1992-09-02,886.0
1992-09-03,886.0
1992-09-04,886.0
1992-09-05,889.0
1992-09-06,886.0
1992-09-07,885.0
1992-09-08,885.0
1992-09-09,885.0
1992-09-10,885.0
1992-09-11,885.0
1992-09-12,887.0
1992-09-13,880.0
1992-09-14,875.0
1992-09-15,875.0
1992-09-16,875.0
1992-09-17,884.0
1992-09-18,895.0
1992-09-19,899.0
1992-09-20,905.0
1992-09-21,906.0
1992-09-22,935.0
1992-09-23,951.0
1992-09-24,960.0
1992-09-25,967.0
1992-09-26,967.0
1992-09-27,967.0
1992-09-28,959.0
1992-09-29,948.0
1992-09-30,947.0
1992-10-01,944.0
1992-10-02,943.0
1992-10-03,943.0
1992-10-04,943.0
1992-10-05,943.0
1992-10-06,943.0
1992-10-07,943.0
1992-10-08,942.0
1992-10-09,937.0
1992-10-10,929.0
1992-10-11,927.0
1992-10-12,916.0
1992-10-13,917.0
1992-10-14,907.0
1992-10-15,895.0
1992-10-16,893.0
1992-10-17,885.0
1992-10-18,882.0
1992-10-19,880.0
1992-10-20,877.0
1992-10-21,867.0
1992-10-22,847.0
1992-10-23,837.0
1992-10-25,787.0
1992-10-26,630.0
1992-10-27,586.0
1992-10-28,515.0
1992-10-29,472.0
1992-10-30,459.0
1992-10-31,472.0
1992-11-01,478.0
1992-11-02,483.0
1992-11-03,480.0
1992-11-04,470.0
1992-11-05,465.0
1992-11-06,461.0
1992-11-07,430.0
1992-11-08,390.0
1992-11-09,259.0
1992-11-10,190.0
1992-11-11,70.0
1992-11-12,15.0
1992-11-13,3.0
1992-11-14,0.0
1992-11-15,0.0
1992-11-16,0.0
1992-11-17,0.0
1992-11-18,0.0
1992-11-19,0.0
1992-11-20,0.0
1993-05-01,9.0
1993-05-02,9.0
1993-05-03,9.0
1993-05-04,10.0
1993-05-05,11.0
1993-05-06,10.0
1993-05-07,66.0
1993-05-08,76.0
1993-05-09,115.0
1993-05-10,114.0
1993-05-11,112.0
1993-05-12,114.0
1993-05-13,114.0
1993-05-14,112.0
1993-05-15,112.0
1993-05-16,112.0
1993-05-17,110.0
1993-05-18,104.0
1993-05-19,104.0
1993-05-20,104.0
1993-05-21,130.0
1993-05-22,132.0
1993-05-23,132.0
1993-05-24,129.0
1993-05-25,128.0
1993-05-26,80.0
1993-05-27,60.0
1993-05-28,53.0
1993-05-29,53.0
1993-05-30,59.0
1993-05-31,87.0
1993-06-01,123.0
1993-06-02,134.0
1993-06-03,148.0
1993-06-04,199.0
1993-06-05,296.0
1993-06-06,351.0
1993-06-07,359.0
1993-06-08,358.0
1993-06-09,352.0
1993-06-10,344.0
1993-06-11,337.0
1993-06-12,333.0
1993-06-13,330.0
1993-06-14,320.0
1993-06-15,310.0
1993-06-16,321.0
1993-06-17,326.0
1993-06-18,321.0
1993-06-19,312.0
1993-06-20,310.0
1993-06-21,324.0
1993-06-22,348.0
1993-06-23,356.0
1993-06-24,355.0
1993-06-25,352.0
1993-06-26,400.0
1993-06-27,409.0
1993-06-28,451.0
1993-06-29,437.0
1993-06-30,437.0
1993-07-01,436.0
1993-07-02,448.0
1993-07-03,499.0
1993-07-04,577.0
1993-07-05,588.0
1993-07-06,592.0
1993-07-07,593.0
1993-07-08,595.0
1993-07-09,608.0
1993-07-10,629.0
1993-07-11,631.0
1993-07-12,633.0
1993-07-13,633.0
1993-07-14,633.0
1993-07-15,633.0
1993-07-16,633.0
1993-07-17,630.0
1993-07-18,626.0
1993-07-19,626.0
1993-07-20,626.0
1993-07-21,639.0
1993-07-22,658.0
1993-07-23,658.0
1993-07-24,650.0
1993-07-25,642.0
1993-07-26,623.0
1993-07-27,605.0
1993-07-28,637.0
1993-07-29,640.0
1993-07-30,620.0
1993-07-31,600.0
1993-08-01,581.0
1993-08-02,569.0
1993-08-03,570.0
1993-08-04,586.0
1993-08-05,603.0
1993-08-06,627.0
1993-08-07,649.0
1993-08-08,667.0
1993-08-09,676.0
1993-08-10,675.0
1993-08-11,665.0
1993-08-12,655.0
1993-08-13,652.0
1993-08-14,651.0
1993-08-15,659.0
1993-08-16,667.0
1993-08-17,687.0
1993-08-18,703.0
1993-08-19,709.0
1993-08-20,709.0
1993-08-21,709.0
1993-08-22,705.0
1993-08-23,701.0
1993-08-24,698.0
1993-08-25,694.0
1993-08-26,745.0
1993-08-27,830.0
1993-08-28,832.0
1993-08-29,831.0
1993-08-30,814.0
1993-08-31,812.0
1993-09-01,799.0
1993-09-02,784.0
1993-09-03,764.0
1993-09-04,755.0
1993-09-05,767.0
1993-09-06,767.0
1993-09-07,786.0
1993-09-08,778.0
1993-09-09,763.0
1993-09-10,740.0
1993-09-11,726.0
1993-09-12,716.0
1993-09-13,713.0
1993-09-14,722.0
1993-09-15,726.0
1993-09-16,730.0
1993-09-17,734.0
1993-09-18,731.0
1993-09-19,723.0
1993-09-20,719.0
1993-09-21,709.0
1993-09-22,694.0
1993-09-23,695.0
1993-09-24,696.0
1993-09-25,683.0
1993-09-26,640.0
1993-09-27,627.0
1993-09-28,624.0
1993-09-29,626.0
1993-09-30,650.0
1993-10-01,651.0
1993-10-02,651.0
1993-10-03,662.0
1993-10-04,655.0
1993-10-05,646.0
1993-10-06,643.0
1993-10-07,642.0
1993-10-08,637.0
1993-10-09,630.0
1993-10-10,622.0
1993-10-11,590.0
1993-10-12,560.0
1993-10-13,530.0
1993-10-14,517.0
1993-10-15,502.0
1993-10-16,485.0
1993-10-17,469.0
1993-10-18,477.0
1993-10-19,484.0
1993-10-20,481.0
1993-10-21,472.0
1993-10-22,471.0
1993-10-23,448.0
1993-10-24,435.0
1993-10-25,403.0
1993-10-26,415.0
1993-10-27,395.0
1993-10-28,365.0
1993-10-29,310.0
1993-10-30,284.0
1993-10-31,206.0
1993-11-01,188.0
1993-11-02,160.0
1993-11-03,132.0
1993-11-04,66.0
1993-11-05,50.0
1993-11-06,35.0
1993-11-07,19.0
1993-11-08,12.0
1993-11-09,10.0
1993-11-10,10.0
1993-11-11,10.0
1993-11-12,10.0
1993-11-13,9.0
1993-11-14,8.0
1993-11-15,8.0
1993-11-16,8.0
1993-11-17,8.0
1993-11-18,8.0
1993-11-19,7.0
1993-11-20,7.0
1993-11-21,7.0
1993-11-22,7.0
1993-11-23,7.0
1993-11-24,7.0
1993-11-25,7.0
1993-11-26,7.0
1993-11-27,7.0
1993-11-28,7.0
1993-11-29,7.0
1993-11-30,7.0
1993-12-01,31.0
1993-12-02,24.0
1993-12-03,11.0
1993-12-04,10.0
1993-12-05,15.0
1993-12-06,10.0
1993-12-07,10.0
1993-12-08,10.0
1993-12-09,10.0
1993-12-10,10.0
1993-12-11,10.0
1993-12-12,10.0
1993-12-13,10.0
1993-12-14,9.0
1993-12-15,8.0
1993-12-16,0.0
1993-12-17,0.0
1993-12-18,0.0
1993-12-19,0.0
1993-12-20,0.0
1993-12-21,0.0
1993-12-22,0.0
1993-12-23,0.0
1993-12-24,0.0
1993-12-25,0.0
1993-12-26,0.0
1993-12-27,0.0
1993-12-28,0.0
1993-12-29,0.0
1993-12-30,0.0
1994-05-22,0.0
1994-05-23,0.0
1994-05-24,0.0
1994-05-25,0.0
1994-05-26,0.0
1994-05-27,0.0
1994-05-28,118.0
1994-05-29,121.0
1994-05-30,124.0
1994-05-31,123.0
1994-06-01,122.0
1994-06-02,132.0
1994-06-03,134.0
1994-06-04,130.0
1994-06-05,140.0
1994-06-06,159.0
1994-06-07,163.0
1994-06-08,163.0
1994-06-09,150.0
1994-06-10,159.0
1994-06-11,165.0
1994-06-12,164.0
1994-06-13,158.0
1994-06-14,168.0
1994-06-15,182.0
1994-06-16,186.0
1994-06-17,196.0
1994-06-18,227.0
1994-06-19,244.0
1994-06-20,255.0
1994-06-21,263.0
1994-06-22,286.0
1994-06-23,291.0
1994-06-24,307.0
1994-06-25,311.0
1994-06-26,313.0
1994-06-27,314.0
1994-06-28,317.0
1994-06-29,319.0
1994-06-30,316.0
1994-07-01,313.0
1994-07-02,313.0
1994-07-03,313.0
1994-07-04,308.0
1994-07-05,317.0
1994-07-06,316.0
1994-07-07,309.0
1994-07-08,300.0
1994-07-09,294.0
1994-07-10,291.0
1994-07-11,291.0
1994-07-12,291.0
1994-07-13,291.0
1994-07-14,298.0
1994-07-15,298.0
1994-07-16,306.0
1994-07-17,321.0
1994-07-18,324.0
1994-07-19,370.0
1994-07-20,392.0
1994-07-21,431.0
1994-07-22,452.0
1994-07-23,456.0
1994-07-24,468.0
1994-07-25,520.0
1994-07-26,540.0
1994-07-27,557.0
1994-07-28,574.0
1994-07-29,575.0
1994-07-30,576.0
1994-07-31,576.0
1994-08-01,577.0
1994-08-02,585.0
1994-08-03,586.0
1994-08-04,590.0
1994-08-05,594.0
1994-08-06,598.0
1994-08-07,607.0
1994-08-08,611.0
1994-08-09,615.0
1994-08-10,621.0
1994-08-11,623.0
1994-08-12,627.0
1994-08-13,635.0
1994-08-14,636.0
1994-08-15,636.0
1994-08-16,641.0
1994-08-17,645.0
1994-08-18,646.0
1994-08-19,646.0
1994-08-20,648.0
1994-08-21,653.0
1994-08-22,655.0
1994-08-23,655.0
1994-08-24,655.0
1994-08-25,655.0
1994-08-26,655.0
1994-08-27,655.0
1994-08-28,655.0
1994-08-29,655.0
1994-08-30,656.0
1994-08-31,658.0
1994-09-01,658.0
1994-09-02,665.0
1994-09-03,672.0
1994-09-04,685.0
1994-09-05,696.0
1994-09-06,702.0
1994-09-07,709.0
1994-09-08,720.0
1994-09-09,726.0
1994-09-10,726.0
1994-09-11,727.0
1994-09-12,727.0
1994-09-13,727.0
1994-09-14,727.0
1994-09-15,728.0
1994-09-16,728.0
1994-09-17,729.0
1994-09-18,734.0
1994-09-19,734.0
1994-09-20,734.0
1994-09-21,734.0
1994-09-22,735.0
1994-09-23,736.0
1994-09-24,744.0
1994-09-25,754.0
1994-09-26,758.0
1994-09-27,765.0
1994-09-28,766.0
1994-09-29,766.0
1994-09-30,766.0
1994-10-01,766.0
1994-10-02,766.0
1994-10-03,761.0
1994-10-04,760.0
1994-10-05,758.0
1994-10-06,757.0
1994-10-07,757.0
1994-10-08,751.0
1994-10-09,747.0
1994-10-10,738.0
1994-10-11,728.0
1994-10-12,719.0
1994-10-13,709.0
1994-10-14,694.0
1994-10-15,689.0
1994-10-16,677.0
1994-10-17,659.0
1994-10-18,647.0
1994-10-19,639.0
1994-10-20,631.0
1994-10-21,625.0
1994-10-22,617.0
1994-10-23,609.0
1994-10-24,600.0
1994-10-25,591.0
1994-10-26,576.0
1994-10-27,560.0
1994-10-28,549.0
1994-10-29,529.0
1994-10-30,491.0
1994-10-31,444.0
1994-11-01,401.0
1994-11-02,383.0
1994-11-03,281.0
1994-11-04,156.0
1994-11-05,0.0
1994-11-06,0.0
1994-11-07,0.0
1994-11-08,0.0
1994-11-09,0.0
1994-11-10,0.0
1994-12-29,0.0
1994-12-30,0.0
1994-12-31,0.0
1995-05-01,42.0
1995-05-02,9.0
1995-05-03,9.0
1995-05-04,9.0
1995-05-05,9.0
1995-05-06,9.0
1995-05-07,9.0
1995-05-08,9.0
1995-05-09,9.0
1995-05-10,8.0
1995-05-11,8.0
1995-05-12,8.0
1995-05-13,8.0
1995-05-14,8.0
1995-05-15,8.0
1995-05-16,8.0
1995-05-17,8.0
1995-05-18,8.0
1995-05-19,8.0
1995-05-20,8.0
1995-05-21,8.0
1995-05-22,8.0
1995-05-23,8.0
1995-05-24,8.0
1995-05-25,8.0
1995-05-26,8.0
1995-05-27,8.0
1995-05-28,8.0
1995-05-29,7.0
1995-05-30,7.0
1995-05-31,7.0
1995-06-01,7.0
1995-06-02,7.0
1995-06-03,7.0
1995-06-04,7.0
1995-06-05,7.0
1995-06-06,7.0
1995-06-07,7.0
1995-06-08,7.0
1995-06-09,42.0
1995-06-13,157.0
1995-06-14,154.0
1995-06-17,211.0
1995-06-18,216.0
1995-06-22,245.0
1995-06-23,237.0
1995-06-24,245.0
1995-06-26,240.0
1995-06-27,256.0
1995-06-28,268.0
1995-06-29,268.0
1995-07-08,270.0
1995-07-11,275.0
1995-07-12,290.0
1995-07-13,308.0
1995-07-14,342.0
1995-07-18,381.0
1995-07-21,382.0
1995-07-22,378.0
1995-07-24,371.0
1995-07-26,371.0
1995-07-27,377.0
1995-07-28,392.0
1995-07-31,445.0
1995-08-01,457.0
1995-08-04,487.0
1995-08-05,494.0
1995-08-06,506.0
1995-08-07,512.0
1995-08-09,549.0
1995-08-10,548.0
1995-08-12,562.0
1995-08-13,573.0
1995-08-15,614.0
1995-08-16,624.0
1995-08-17,635.0
1995-08-18,644.0
1995-08-19,646.0
1995-08-21,676.0
1995-08-22,681.0
1995-08-24,686.0
1995-08-25,700.0
1995-08-28,707.0
1995-08-30,689.0
1995-09-01,678.0
1995-09-02,678.0
1995-09-03,679.0
1995-09-04,679.0
1995-09-06,686.0
1995-09-07,686.0
1995-09-08,686.0
1995-09-11,695.0
1995-09-12,698.0
1995-09-13,702.0
1995-09-14,706.0
1995-09-15,708.0
1995-09-16,715.0
1995-09-17,725.0
1995-09-18,728.0
1995-09-19,726.0
1995-09-20,721.0
1995-09-21,718.0
1995-09-22,714.0
1995-09-23,710.0
1995-09-24,698.0
1995-09-25,679.0
1995-09-27,658.0
1995-09-28,648.0
1995-09-30,637.0
1995-10-01,633.0
1995-10-05,607.0
1995-10-06,603.0
1995-10-11,602.0
1995-10-14,592.0
1995-10-20,571.0
1995-10-27,515.0
1995-10-31,471.0
1995-11-02,414.0
1995-11-03,375.0
1995-11-06,79.0
1995-11-07,27.0
1995-11-08,34.0
1995-11-09,30.0
1995-11-14,26.0
1995-11-15,37.0
1995-11-17,36.0
1995-11-18,34.0
1995-11-20,38.0
1995-11-21,28.0
1995-11-22,37.0
1995-11-29,37.0
1995-11-30,33.0
1995-12-01,33.0
1995-12-03,34.0
1995-12-06,36.0
1995-12-11,29.0
1995-12-13,28.0
1995-12-14,34.0
1995-12-15,33.0
1995-12-16,34.0
1995-12-17,32.0
1995-12-18,35.0
1995-12-20,30.0
1995-12-21,23.0
1995-12-22,33.0
1995-12-23,30.0
1995-12-26,25.0
1995-12-27,33.0
1996-05-01,0.0
1996-05-02,0.0
1996-05-03,0.0
1996-05-04,0.0
1996-05-05,0.0
1996-05-06,0.0
1996-05-07,0.0
1996-05-08,0.0
1996-05-09,0.0
1996-05-10,26.0
1996-05-11,26.0
1996-05-12,26.0
1996-05-13,26.0
1996-05-14,21.0
1996-05-15,21.0
1996-05-16,21.0
1996-05-17,21.0
1996-05-18,21.0
1996-05-19,21.0
1996-05-20,21.0
1996-05-21,21.0
1996-05-22,21.0
1996-05-23,21.0
1996-05-24,17.0
1996-05-25,17.0
1996-05-26,17.0
1996-05-27,17.0
1996-05-28,17.0
1996-05-29,14.0
1996-05-30,14.0
1996-05-31,14.0
1996-06-01,14.0
1996-06-02,14.0
1996-06-03,14.0
1996-06-04,14.0
1996-06-05,12.0
1996-06-06,8.0
1996-06-07,5.0
1996-06-08,0.0
1996-06-09,7.0
1996-06-10,9.0
1996-06-11,16.0
1996-06-12,22.0
1996-06-13,21.0
1996-06-14,21.0
1996-06-17,15.0
1996-06-18,14.0
1996-06-24,60.0
1996-06-29,60.0
1996-07-08,81.0
1996-07-11,81.0
1996-07-12,81.0
1996-07-13,81.0
1996-07-14,81.0
1996-07-15,81.0
1996-07-18,81.0
1996-07-21,81.0
1996-07-22,79.0
1996-07-23,79.0
1996-07-24,79.0
1996-07-26,77.0
1996-07-27,73.0
1996-07-28,76.0
1996-07-31,78.0
1996-08-01,78.0
1996-08-04,80.0
1996-08-05,81.0
1996-08-06,93.0
1996-08-07,96.0
1996-08-09,104.0
1996-08-10,104.0
1996-08-12,104.0
1996-08-13,114.0
1996-08-15,134.0
1996-08-16,143.0
1996-08-17,142.0
1996-08-18,142.0
1996-08-19,142.0
1996-08-21,142.0
1996-08-22,142.0
1996-08-24,141.0
1996-08-25,152.0
1996-08-30,165.0
1996-09-01,164.0
1996-09-02,163.0
1996-09-03,162.0
1996-09-04,160.0
1996-09-06,158.0
1996-09-07,157.0
1996-09-08,156.0
1996-09-09,155.0
1996-09-10,154.0
1996-09-11,153.0
1996-09-12,152.0
1996-09-13,151.0
1996-09-14,150.0
1996-09-15,149.0
1996-09-16,148.0
1996-09-17,147.0
1996-09-18,146.0
1996-09-19,142.0
1996-09-20,139.0
1996-09-21,136.0
1996-09-22,133.0
1996-09-23,130.0
1996-09-24,127.0
1996-09-25,124.0
1996-09-26,121.0
1996-09-27,118.0
1996-09-28,115.0
1996-09-30,0.0
1996-10-01,0.0
1996-10-02,0.0
1996-10-03,0.0
1996-10-04,0.0
1996-10-05,0.0
1996-10-06,0.0
1996-10-07,0.0
1996-10-08,0.0
1996-10-09,0.0
1996-10-10,0.0
1996-10-11,0.0
1996-10-12,0.0
1996-10-13,0.0
1996-10-14,0.0
1996-10-15,0.0
1996-10-16,0.0
1996-10-17,0.0
1996-10-18,0.0
1996-10-19,0.0
1996-10-20,0.0
1996-10-21,0.0
1996-10-22,0.0
