date,swe_mm
2022-08-20,340.0
2022-08-21,346.0
2022-08-22,350.0
2022-08-23,346.0
2022-08-24,340.0
2022-08-25,340.0
2022-08-26,349.0
2022-08-27,344.0
2022-08-28,340.0
2022-08-29,340.0
2022-08-30,340.0
2022-08-31,349.0
2022-09-01,346.0
2022-09-02,346.0
2022-09-03,340.0
2022-09-04,337.0
2022-09-05,336.0
2022-09-06,336.0
2022-09-07,354.0
2022-09-08,377.0
2022-09-09,363.0
2022-09-10,359.0
2022-09-11,359.0
2022-09-12,356.0
2022-09-13,359.0
2022-09-14,349.0
2022-09-15,351.0
2022-09-16,356.0
2022-09-17,364.0
2022-09-18,366.0
2022-09-19,361.0
2022-09-20,363.0
2022-09-21,353.0
2022-09-22,346.0
2022-09-23,347.0
2022-09-24,351.0
2022-09-25,343.0
2022-09-26,344.0
2022-09-27,346.0
2022-09-28,350.0
2022-09-29,357.0
2022-09-30,357.0
2022-10-01,383.0
2022-10-02,360.0
2022-10-03,367.0
2022-10-04,373.0
2022-10-05,376.0
2022-10-06,361.0
2022-10-07,363.0
2022-10-08,367.0
2022-10-09,360.0
2022-10-10,359.0
2022-10-11,350.0
2022-10-12,351.0
2022-10-13,351.0
2022-10-14,353.0
2022-10-15,350.0
2022-10-16,349.0
2022-10-17,337.0
2022-10-18,331.0
2022-10-19,324.0
2022-10-20,314.0
2022-10-21,314.0
2022-10-22,306.0
2022-10-23,289.0
2022-10-24,280.0
2022-10-25,284.0
2022-10-26,276.0
2022-10-27,279.0
2022-10-28,279.0
2022-10-29,264.0
2022-10-30,257.0
2022-10-31,220.0
2022-11-01,214.0
2022-11-02,197.0
2022-11-03,180.0
2022-11-04,159.0
2022-11-05,146.0
2022-11-06,139.0
2022-11-07,139.0
2022-11-08,123.0
2022-11-09,97.0
2022-11-10,89.0
2022-11-11,71.0
2022-11-12,84.0
2022-11-13,100.0
2022-11-14,87.0
2022-11-15,70.0
2022-11-16,49.0
2022-11-17,30.0
2022-11-18,15.0
2022-11-19,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,7.0
2023-06-13,14.0
2023-06-14,19.0
2023-06-15,20.0
2023-06-16,19.0
2023-06-17,19.0
2023-06-18,20.0
2023-06-19,24.0
2023-06-20,46.0
2023-06-21,63.0
2023-06-22,77.0
2023-06-23,70.0
2023-06-24,63.0
2023-06-25,61.0
2023-06-26,57.0
2023-06-27,51.0
2023-06-28,47.0
2023-06-29,43.0
2023-06-30,44.0
2023-07-01,27.0
2023-07-02,16.0
2023-07-03,14.0
2023-07-04,16.0
2023-07-05,16.0
2023-07-06,14.0
2023-07-07,16.0
2023-07-08,17.0
2023-07-09,16.0
2023-07-10,11.0
2023-07-11,11.0
2023-07-12,16.0
2023-07-13,16.0
2023-07-14,16.0
2023-07-15,13.0
2023-07-16,14.0
2023-07-17,27.0
2023-07-18,31.0
2023-07-19,30.0
2023-07-20,19.0
2023-07-21,13.0
2023-07-22,17.0
2023-07-23,19.0
2023-07-24,11.0
2023-07-25,10.0
2023-07-26,9.0
2023-07-27,6.0
2023-07-28,6.0
2023-07-29,6.0
2023-07-30,9.0
2023-07-31,7.0
2023-08-01,7.0
2023-08-02,9.0
2023-08-03,7.0
2023-08-04,9.0
2023-08-05,11.0
2023-08-06,11.0
2023-08-07,17.0
2023-08-08,27.0
2023-08-09,17.0
2023-08-10,16.0
2023-08-11,16.0
2023-08-12,13.0
2023-08-13,7.0
2023-08-14,10.0
2023-08-15,12.0
2023-08-16,9.0
2023-08-17,14.0
2023-08-18,29.0
2023-08-19,59.0
2023-08-20,94.0
2023-08-21,94.0
2023-08-22,73.0
2023-08-23,63.0
2023-08-24,63.0
2023-08-25,60.0
2023-08-26,57.0
2023-08-27,43.0
2023-08-28,33.0
2023-08-29,39.0
2023-08-30,41.0
2023-08-31,40.0
2023-09-01,43.0
2023-09-02,46.0
2023-09-03,49.0
2023-09-04,57.0
2023-09-05,60.0
2023-09-06,56.0
2023-09-07,56.0
2023-09-08,50.0
2023-09-09,64.0
2023-09-10,61.0
2023-09-11,53.0
2023-09-12,49.0
2023-09-13,57.0
2023-09-14,59.0
2023-09-15,54.0
2023-09-16,49.0
2023-09-17,44.0
2023-09-18,43.0
2023-09-19,37.0
2023-09-20,23.0
2023-09-21,14.0
2023-09-22,14.0
2023-09-23,10.0
2023-09-24,6.0
2023-09-25,6.0
2023-09-26,4.0
2023-09-27,7.0
2023-09-28,9.0
2023-09-29,7.0
2023-09-30,7.0
2023-10-01,7.0
2023-10-02,3.0
2023-10-03,3.0
2023-10-04,4.0
2023-10-05,3.0
2023-10-06,3.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
