date,swe_mm
2022-04-10,10.0
2022-04-11,10.0
2022-04-12,10.0
2022-04-13,10.0
2022-04-14,10.0
2022-04-15,10.0
2022-04-16,10.0
2022-04-17,10.0
2022-04-18,10.0
2022-04-19,10.0
2022-04-20,10.0
2022-04-21,10.0
2022-04-22,30.0
2022-04-23,10.0
2022-04-24,10.0
2022-04-25,10.0
2022-04-26,10.0
2022-04-27,34.0
2022-04-28,34.0
2022-04-29,70.0
2022-04-30,70.0
2022-05-01,61.0
2022-05-02,60.0
2022-05-03,60.0
2022-05-04,59.0
2022-05-05,46.0
2022-05-06,40.0
2022-05-07,36.0
2022-05-08,30.0
2022-05-09,30.0
2022-05-10,30.0
2022-05-11,30.0
2022-05-12,33.0
2022-05-13,33.0
2022-05-14,30.0
2022-05-15,30.0
2022-05-16,30.0
2022-05-17,30.0
2022-05-18,30.0
2022-05-19,30.0
2022-05-20,30.0
2022-05-21,30.0
2022-05-22,30.0
2022-05-23,30.0
2022-05-24,30.0
2022-05-25,30.0
2022-05-26,40.0
2022-05-27,40.0
2022-05-28,40.0
2022-05-29,40.0
2022-05-30,40.0
2022-05-31,40.0
2022-06-01,40.0
2022-06-02,40.0
2022-06-03,40.0
2022-06-04,40.0
2022-06-05,40.0
2022-06-06,50.0
2022-06-07,61.0
2022-06-08,61.0
2022-06-09,81.0
2022-06-10,107.0
2022-06-11,104.0
2022-06-12,100.0
2022-06-13,100.0
2022-06-14,100.0
2022-06-15,100.0
2022-06-16,100.0
2022-06-17,100.0
2022-06-18,101.0
2022-06-19,109.0
2022-06-20,109.0
2022-06-21,109.0
2022-06-22,109.0
2022-06-23,109.0
2022-06-24,110.0
2022-06-25,111.0
2022-06-26,111.0
2022-06-27,110.0
2022-06-28,110.0
2022-07-08,300.0
2022-07-09,294.0
2022-07-12,287.0
2022-07-13,284.0
2022-07-14,293.0
2022-07-17,280.0
2022-07-18,280.0
2022-07-19,292.0
2022-07-20,300.0
2022-07-23,343.0
2022-07-27,410.0
2022-07-28,410.0
2022-07-29,410.0
2022-07-30,410.0
2022-07-31,410.0
2022-08-01,410.0
2022-08-02,410.0
2022-08-03,413.0
2022-08-04,419.0
2022-08-05,420.0
2022-08-06,420.0
2022-08-07,420.0
2022-08-08,420.0
2022-08-09,420.0
2022-08-10,420.0
2022-08-11,420.0
2022-08-12,420.0
2022-08-16,573.0
2022-08-17,597.0
2022-08-18,626.0
2022-08-19,647.0
2022-08-20,657.0
2022-08-21,660.0
2022-08-22,660.0
2022-08-23,660.0
2022-08-24,660.0
2022-08-25,660.0
2022-08-26,660.0
2022-08-27,660.0
2022-08-28,660.0
2022-08-29,669.0
2022-08-30,670.0
2022-08-31,670.0
2022-09-01,670.0
2022-09-02,670.0
2022-09-03,664.0
2022-09-04,660.0
2022-09-05,660.0
2022-09-06,660.0
2022-09-07,660.0
2022-09-08,660.0
2022-09-09,660.0
2022-09-10,660.0
2022-09-11,660.0
2022-09-12,660.0
2022-09-13,659.0
2022-09-14,650.0
2022-09-15,657.0
2022-09-16,667.0
2022-09-17,660.0
2022-09-18,660.0
2022-09-19,660.0
2022-09-20,660.0
2022-09-21,660.0
2022-09-22,660.0
2022-09-23,660.0
2022-09-24,660.0
2022-09-25,660.0
2022-09-26,656.0
2022-09-27,650.0
2022-09-28,646.0
2022-09-29,614.0
2022-09-30,571.0
2022-10-01,552.0
2022-10-02,521.0
2022-10-03,490.0
2022-10-04,464.0
2022-10-05,447.0
2022-10-06,437.0
2022-10-07,419.0
2022-10-08,409.0
2022-10-09,399.0
2022-10-10,386.0
2022-10-11,367.0
2022-10-12,359.0
2022-10-13,350.0
2022-10-14,346.0
2022-10-15,323.0
2022-10-16,297.0
2022-10-17,261.0
2022-10-18,223.0
2022-10-19,180.0
2022-10-20,144.0
2022-10-21,113.0
2022-10-22,89.0
2022-10-23,63.0
2022-10-24,27.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,50.0
2023-05-19,50.0
2023-05-20,50.0
2023-05-21,50.0
2023-05-22,50.0
2023-05-23,50.0
2023-05-24,50.0
2023-05-25,50.0
2023-05-26,50.0
2023-05-27,50.0
2023-05-28,50.0
2023-05-29,50.0
2023-05-30,50.0
2023-05-31,50.0
2023-06-01,50.0
2023-06-02,60.0
2023-06-03,60.0
2023-06-04,63.0
2023-06-05,65.0
2023-06-06,91.0
2023-06-10,104.0
2023-06-11,100.0
2023-06-12,105.0
2023-06-13,109.0
2023-06-14,110.0
2023-06-15,110.0
2023-06-16,110.0
2023-06-17,110.0
2023-06-18,107.0
2023-06-19,110.0
2023-06-20,110.0
2023-06-24,100.0
2023-06-28,110.0
2023-07-01,127.0
2023-07-02,140.0
2023-07-06,140.0
2023-07-10,160.0
2023-07-11,160.0
2023-07-12,160.0
2023-07-13,160.0
2023-07-14,160.0
2023-07-15,160.0
2023-07-16,160.0
2023-07-17,160.0
2023-07-18,160.0
2023-07-19,213.0
2023-07-21,240.0
2023-07-22,240.0
2023-07-27,240.0
2023-07-28,240.0
2023-07-29,245.0
2023-07-30,330.0
2023-07-31,330.0
2023-08-01,330.0
2023-08-02,330.0
2023-08-03,330.0
2023-08-04,330.0
2023-08-05,330.0
2023-08-06,330.0
2023-08-07,330.0
2023-08-08,333.0
2023-08-09,350.0
2023-08-11,337.0
2023-08-12,330.0
2023-08-13,337.0
2023-08-14,340.0
2023-08-15,323.0
2023-08-16,300.0
2023-08-17,300.0
2023-08-18,300.0
2023-08-19,300.0
2023-08-20,300.0
2023-08-21,300.0
2023-08-22,300.0
2023-08-23,310.0
2023-08-24,310.0
2023-08-25,310.0
2023-08-26,310.0
2023-08-27,313.0
2023-08-28,312.0
2023-08-29,315.0
2023-08-30,320.0
2023-08-31,320.0
2023-09-01,320.0
2023-09-02,320.0
2023-09-03,320.0
2023-09-04,320.0
2023-09-05,320.0
2023-09-06,320.0
2023-09-07,320.0
2023-09-08,330.0
2023-09-09,330.0
2023-09-10,330.0
2023-09-11,330.0
2023-09-12,330.0
2023-09-13,358.0
2023-09-14,380.0
2023-09-15,413.0
2023-09-16,440.0
2023-09-17,440.0
2023-09-18,440.0
2023-09-19,440.0
2023-09-20,440.0
2023-09-21,442.0
2023-09-22,446.0
2023-09-23,450.0
2023-09-24,450.0
2023-09-25,450.0
2023-09-26,450.0
2023-09-27,450.0
2023-09-28,450.0
2023-09-29,450.0
2023-09-30,450.0
2023-10-01,450.0
2023-10-02,450.0
2023-10-03,443.0
2023-10-04,440.0
2023-10-05,440.0
2023-10-06,442.0
2023-10-07,440.0
2023-10-08,440.0
2023-10-09,440.0
2023-10-10,440.0
2023-10-11,440.0
2023-10-12,437.0
2023-10-13,420.0
2023-10-14,400.0
2023-10-15,382.0
2023-10-16,365.0
2023-10-17,348.0
2023-10-18,323.0
2023-10-19,285.0
2023-10-20,250.0
2023-10-21,217.0
2023-10-22,187.0
2023-10-23,150.0
2023-10-24,104.0
2023-10-25,69.0
2023-10-26,44.0
2023-10-27,33.0
2023-10-28,48.0
2023-10-29,48.0
2023-10-30,45.0
2023-10-31,48.0
2023-11-01,50.0
2023-11-02,50.0
2023-11-03,50.0
2023-11-04,50.0
2023-11-05,50.0
2023-11-06,59.0
2023-11-07,54.0
2023-11-08,43.0
2023-11-09,31.0
2023-11-10,29.0
2023-11-11,20.0
2023-11-12,20.0
2023-11-13,20.0
2023-11-14,20.0
2023-11-15,20.0
2023-11-16,30.0
2023-11-17,52.0
2023-11-18,50.0
2023-11-19,50.0
2023-11-20,45.0
2023-11-21,45.0
2023-11-22,38.0
2023-11-23,33.0
2023-11-24,28.0
2023-11-25,25.0
2023-11-26,20.0
2023-11-27,17.0
2023-11-28,11.0
2023-11-29,10.0
2023-11-30,10.0
2023-12-01,10.0
2023-12-02,10.0
2023-12-03,7.0
2023-12-04,4.0
2023-12-05,3.0
2023-12-06,1.0
2023-12-07,1.0
2023-12-08,0.0
2023-12-09,0.0
2023-12-10,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,7.0
2024-03-10,10.0
2024-03-11,11.0
2024-03-12,43.0
2024-03-13,57.0
2024-03-14,68.0
2024-03-15,68.0
2024-03-16,70.0
2024-03-17,70.0
2024-03-18,70.0
2024-03-19,70.0
2024-03-20,117.0
2024-03-21,120.0
2024-03-22,120.0
2024-03-23,138.0
2024-03-24,130.0
2024-03-25,126.0
2024-03-26,123.0
2024-03-27,120.0
2024-03-28,116.0
2024-03-29,110.0
2024-03-30,106.0
2024-03-31,100.0
2024-04-01,100.0
2024-04-02,100.0
2024-04-03,130.0
2024-04-04,128.0
2024-04-05,120.0
2024-04-06,120.0
2024-04-07,125.0
2024-04-08,133.0
2024-04-09,118.0
2024-04-10,110.0
2024-04-11,110.0
2024-04-12,110.0
2024-04-13,110.0
2024-04-14,110.0
2024-04-15,110.0
2024-04-16,110.0
2024-04-17,110.0
2024-04-18,110.0
2024-04-19,130.0
2024-04-20,127.0
2024-04-21,120.0
2024-04-22,120.0
2024-04-23,120.0
2024-04-24,120.0
2024-04-27,130.0
2024-05-01,170.0
2024-05-02,160.0
2024-05-09,150.0
2024-05-10,150.0
2024-05-11,150.0
2024-05-12,150.0
2024-05-13,150.0
2024-05-14,150.0
2024-05-15,150.0
2024-05-16,150.0
2024-05-17,150.0
2024-05-18,150.0
2024-05-19,150.0
2024-05-20,150.0
2024-05-22,160.0
2024-05-26,160.0
2024-05-27,160.0
2024-05-28,160.0
2024-05-29,165.0
2024-05-30,170.0
2024-06-02,180.0
2024-06-03,180.0
2024-06-07,200.0
2024-06-11,250.0
2024-06-15,310.0
2024-06-25,310.0
2024-06-26,310.0
2024-06-27,320.0
2024-06-28,320.0
2024-06-29,320.0
2024-07-02,320.0
2024-07-03,320.0
2024-07-04,320.0
2024-07-05,320.0
2024-07-06,320.0
2024-07-07,320.0
2024-07-08,320.0
2024-07-09,327.0
2024-07-10,330.0
2024-07-11,330.0
2024-07-12,330.0
2024-07-13,330.0
2024-07-14,330.0
2024-07-15,333.0
2024-07-17,340.0
2024-07-18,340.0
2024-07-19,340.0
2024-07-20,340.0
2024-07-21,340.0
2024-07-22,340.0
2024-07-23,340.0
2024-07-24,345.0
2024-07-25,355.0
2024-07-26,355.0
2024-07-27,360.0
2024-07-28,363.0
2024-07-29,370.0
2024-07-30,370.0
2024-07-31,370.0
2024-08-04,403.0
2024-08-05,410.0
2024-08-06,410.0
2024-08-07,410.0
2024-08-08,410.0
2024-08-09,412.0
2024-08-10,420.0
2024-08-11,418.0
2024-08-12,418.0
2024-08-13,423.0
2024-08-14,430.0
2024-08-15,428.0
2024-08-16,426.0
2024-08-17,428.0
2024-08-18,430.0
2024-08-19,425.0
2024-08-20,430.0
2024-08-21,430.0
2024-08-22,430.0
2024-08-23,423.0
2024-08-24,423.0
2024-08-25,430.0
2024-08-26,430.0
2024-08-27,428.0
2024-08-28,422.0
2024-08-29,420.0
2024-08-30,420.0
2024-08-31,420.0
2024-09-01,423.0
2024-09-02,430.0
2024-09-03,430.0
2024-09-04,430.0
2024-09-06,440.0
2024-09-07,440.0
2024-09-08,440.0
2024-09-09,440.0
2024-09-10,440.0
2024-09-11,440.0
2024-09-12,440.0
2024-09-13,440.0
2024-09-14,440.0
2024-09-15,440.0
2024-09-16,440.0
2024-09-17,440.0
2024-09-18,440.0
2024-09-19,440.0
2024-09-20,440.0
2024-09-21,450.0
2024-09-23,480.0
2024-09-24,488.0
2024-09-25,490.0
2024-09-26,495.0
2024-09-27,500.0
2024-09-28,510.0
2024-09-29,540.0
2024-09-30,555.0
2024-10-01,560.0
2024-10-02,560.0
2024-10-03,560.0
2024-10-04,560.0
2024-10-05,557.0
2024-10-06,555.0
2024-10-07,550.0
2024-10-08,550.0
2024-10-09,550.0
2024-10-10,550.0
2024-10-11,550.0
2024-10-12,550.0
2024-10-13,550.0
2024-10-14,548.0
2024-10-15,542.0
2024-10-16,526.0
2024-10-17,459.0
2024-10-18,430.0
2024-10-19,399.0
2024-10-20,363.0
2024-10-21,327.0
2024-10-22,289.0
2024-10-23,253.0
2024-10-24,214.0
2024-10-25,180.0
2024-10-26,149.0
2024-10-27,111.0
2024-10-28,70.0
2024-10-29,40.0
2024-10-30,23.0
2024-10-31,1.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
